PM2.5,PM10,CO,NO2,Temperature,Humidity,WindSpeed,TrafficDensity,AQI
116.24493455517059,273.97339545509976,4.507060184525303,67.09909689863758,25.57338632166904,31.818751663998746,6.463613726754938,154.72205036202482,168.26697378125448
142.26029542294043,80.16096200857154,0.2890694813845247,128.65421739158052,18.51132897224187,32.37896016260635,24.972637775253624,120.1600792688271,104.49467790507163
237.70102880397394,319.0511354467991,1.998916320468422,59.00321349103236,10.343709041686788,42.09681332223414,2.548365680415669,256.79860719030665,229.9510848513889
67.90539682592433,141.74870118771318,0.7610970224351127,17.685783110654896,43.39395052926068,85.21277286712125,18.672374293112373,242.01724210304397,78.31689733389467
159.12798713994738,255.54728151991586,4.552422780740662,160.79462274452914,14.156034391680857,76.36712262204728,18.12776080762887,291.517847608745,191.4442020425789
181.8002249699923,63.57833359196331,1.8643794780520788,199.2143846423172,16.13118384395586,30.84943686278222,18.430371880117693,37.4046726589468,135.53087404105375
23.47061968879934,142.13969163964745,1.1453705406558097,191.72431255996847,11.341794228562126,90.27281666585718,16.932763998053893,232.8442489083788,75.88994849595903
186.18800705141712,266.5695713653239,3.414735220863392,177.15237996553853,26.27281114457124,73.78680418848822,2.439341962418661,267.4244157390836,207.36592064369285
59.451995869314544,124.19833027029523,2.761644658385642,152.01034820107628,24.293510623461135,58.566836201667606,8.482392540542222,138.93961044749358,94.29827661967323
28.86496196573106,354.5186347649305,4.102989740532034,40.77004640898339,38.551823785355886,43.12912296497662,3.0819941757079294,136.01017014856214,144.7636259207616
285.17680580346666,271.26679178849975,3.790033977741943,39.59933438282381,29.437541991734385,80.98824077579323,16.61171607525576,59.47768774578296,243.55620055022422
290.03328959162224,350.70578945278237,4.875882279468887,38.43863958507776,30.380272503358224,90.27899581261508,6.006270061757808,236.16429461824393,277.25040297514647
244.43523095377373,170.24846685542587,0.5436083052761798,97.32636663351589,37.65854458465924,26.126949562801503,13.97446929921006,27.616799032559964,182.9479398634051
98.3379930602775,32.9143541973765,0.49333656494691636,100.4406579334087,30.40263057657887,90.85223282913752,24.743884779233852,13.828220578406626,66.60527445158037
38.32491306185132,238.93318607493904,4.546067422712317,119.74221006461302,29.78826939205158,91.90423962866579,2.6330380179935817,187.8390384766404,125.02036286983154
208.4275776885255,148.89353103564147,4.7830878972715025,53.07678266993912,42.49839738623821,94.7847665877809,23.20102113928978,70.76964807759222,173.46476168044867
137.64422318448436,190.31158285049423,2.092508295082146,17.545672058998363,25.296735956641175,38.3968473373958,11.695024587705499,174.8573345621009,135.79369021115988
45.39108810498586,278.82188129064457,2.333762165398007,29.14484642965709,32.20526326662772,55.91011047289865,14.195016120225203,82.52640027841007,118.086400685597
153.60130393226837,286.2525734869312,1.906621601100568,23.18614511763466,23.45164805956683,36.38940356791203,20.17387265848894,80.67449262547885,170.49337199778205
19.972671123413335,30.47143764900985,3.910665687891865,160.63428945089433,32.77360339529872,60.47124005004535,19.359909068778204,47.84033830856752,50.872542427202745
273.7029166028468,312.33501567905313,3.8768544320064993,35.592020807223506,10.351967692379878,77.02656950872029,1.2734531622351222,124.65016548047315,253.24074661344713
85.0461946640049,207.53718768330998,1.1800563413884824,152.58684064434948,35.43388756224029,69.55058350184987,14.125441221559946,44.52915304032276,123.11813116406081
202.13146246265478,231.54553386332898,1.9810812363300967,30.34929951262774,37.361633575043044,51.97912079363449,24.064507620280956,269.8363591724058,178.65682599918313
100.39621206592918,133.23779037214396,1.1409397174798737,104.20874332971556,40.7079538587555,82.18358198453926,12.32725410806297,87.12282059924108,103.8295652433661
160.81972614156513,179.91683868022076,0.328458310534518,64.6933179661765,27.49409008464255,72.82349762628965,22.924010375141798,239.45522424979524,137.91173594911066
168.5459810095511,289.94255091214603,0.3749951739132512,133.77165797771792,20.016326716778217,26.26031319377524,5.723933602310465,173.34876415017098,185.36311072529531
63.60779210240284,315.1512451188182,0.8194333091701407,37.73653895909172,35.566752676986766,91.34843732716965,17.690793482052634,144.54701379520304,130.68193133219623
291.17954205172197,167.10034884383165,0.2464219723696134,121.83668993744227,43.215639367853626,86.40861483463001,14.872088837722078,207.07132619816892,206.16123676705834
234.78851877472323,282.62466240750547,2.173558510753892,118.60196510367089,36.944817942858805,84.2284899081952,3.719820703751832,223.11907369540947,224.1656830329994
282.45469305361485,118.05653064160646,0.413695600816091,86.56104338481744,41.891392656420265,60.13074021936971,4.187196848045619,130.9615840073308,186.53144869224244
269.49993162401813,336.1686127674558,4.2523158189623995,101.67333084324422,14.176830539845662,53.69226549120851,17.655189623903212,197.5247932759705,263.49842389660154
183.3909938552147,251.7294107847988,3.5892016892443976,37.925667417145846,42.34904901029326,62.142382451047716,3.3909396017005125,43.75334980394966,188.27470743064345
277.3435281567039,314.5708761054201,3.939849931598114,163.99767306036944,34.87720777812942,92.45542525843621,16.14131572498417,286.60801855483055,265.91378072900864
35.66282559505665,201.318843880782,3.125652579128398,124.90399773350792,38.77993285788969,76.2918455715793,22.25596703498077,116.82009458399679,101.89453522375955
66.8350301015521,107.061528293143,3.352998926020773,32.695120468365246,24.731397593800466,25.526365373831723,8.104127602830264,76.48573685223357,83.94965469509327
23.11591378405604,183.1078230591847,0.6557091655133738,184.33218966406147,29.948987016274263,65.47893339865502,6.337649881695871,224.4790720527822,86.93453862741727
104.34579592134666,164.9644499017619,0.38502147781389695,128.2990275184097,31.466709295404556,31.02565921484015,13.705047083088468,205.76759702255964,113.67623365549466
122.71641400994979,146.43228650726047,4.947149149765925,42.74391550444189,28.157071353038383,60.95560752661916,23.230495942356935,115.8359350818814,129.65193106795545
88.69121921442981,100.62602414176177,1.9274518720562588,52.59454602567469,13.380173911722732,54.82621637955073,2.313173750664826,121.7079667888038,88.96749606245923
250.3338776540595,308.48351391432635,0.35122309426939613,48.786483758411734,18.11955116358147,68.2881776436442,21.984753356310403,128.44950673994245,219.94980617725372
113.45846474114089,52.81363130181299,0.8822653611143616,52.80745363722335,14.884136617701921,39.55965537370032,4.239009559830321,170.73116644889134,81.41759201844242
91.47100780934042,357.2731533566169,4.383609384890873,49.856726910296985,38.98382371597424,35.66988634357616,10.776411240888345,106.09296627694903,177.66588727896166
167.38186411589206,86.50939470114633,1.1084135154729515,151.73475155504758,23.040523915729903,82.02832528580703,20.642840149339513,167.14830762998054,126.23072517129152
50.86802524268117,392.3519877035857,2.3885061492302,122.365970220132,20.07964791889619,88.48233721009134,14.327340596611984,200.2275502673319,164.45326858125807
242.6371244186715,395.61785827308825,3.3706235113908325,54.33678915741056,17.641510604694105,36.42062992785724,7.223851082967021,228.95900980220534,260.8459459473641
31.61968666713354,171.38707567163766,4.832752074989025,187.0708925905664,34.576849127851176,42.943075465170146,3.5116693588608943,29.98583296930235,109.39448179728765
296.19721161415004,395.3720076002599,0.16905324422952359,12.207167439713652,28.202390594242768,20.66332684863986,15.977644499354849,237.7136696932197,265.580662152401
233.95098309603065,350.246036566676,2.4891548869906797,140.2623525913048,30.722464725183702,70.08361560666037,20.506635097603535,215.18821702832156,244.4199851925813
67.62754764491,51.32350523973293,4.980556017650213,113.24298440070535,36.471972413139,92.58269112993061,12.255314383548878,113.42032044941244,82.98684104598671
11.601413965844696,379.9848541788749,0.6964379133169898,110.97290915409067,43.944155502678804,50.30624204088704,17.454586284532898,193.57872809097947,130.88472646167224
246.48381425190192,36.155466643745804,0.7062131542652733,114.7569322376608,35.94164121929753,61.468275563213375,14.266510610651261,268.9110679910857,146.24200399203687
214.98862971580897,89.12743162086072,0.5265073466973941,102.45911714253732,43.98920089952482,47.108385281897036,18.087632208130266,178.01483992804665,143.49346635027737
221.4120787318863,242.14630552173622,2.5884357826786073,189.83087606115592,34.41775469657237,67.06774618910559,23.028721968571713,14.065834499236335,210.66945314825833
233.66840053892426,50.680127792005166,1.8072148675894062,127.56062165036809,33.702620843179666,54.78140445098796,9.704008231249658,131.78197535053778,151.8895734637976
31.472949002886203,81.4565476559602,3.6096448762606097,97.28475105241952,15.048192525974875,83.38917284986948,18.414964047303393,23.912953474584132,64.26714547531549
113.95506127783905,382.3268791026507,2.899353652402784,173.410467723153,13.254113024900603,92.08507232922707,23.92442933834726,54.57425650961001,198.7285235363745
43.60202726228762,397.98139625729107,2.946115980848143,179.03483059048358,10.837522216022565,42.29936310646204,5.998516895413869,154.6621077483859,172.62979209253746
260.2999935039221,323.29188587651294,2.604189452759425,157.13667500557483,34.280196054146984,60.338441997910365,23.040009943221264,10.635644703139066,251.26417529062527
190.7564567799918,215.77956875658705,4.961118031456698,119.02392351087384,32.71702830499716,63.49705652473006,10.704219254287358,226.57394659233762,194.67923767448542
105.96042720726827,362.1143555628366,2.7413402913982208,18.113180055237677,32.09654020216996,27.067561996396694,1.820494102287232,68.12850158644727,176.7684409145425
28.431921582946853,62.521532935756106,0.4545788323194836,182.91999957698818,31.877603815623154,35.16861560799171,5.899753705259612,81.55991782616002,52.35736405044457
100.18487329754204,378.29891031310336,1.6787537267419126,165.3371925839149,34.09264364861818,82.9149336726402,22.258950217177617,184.09521376024566,184.05780759136755
104.30316338775664,153.59011243306423,3.9253192148380225,187.3672380013031,39.24326128812387,52.26722946158723,14.093191236648494,142.91054444139525,133.77329705078833
221.5857917180386,347.3659686686139,3.1794304627757293,35.5610160277858,35.41370784735473,25.64556426775125,23.00148119122581,13.447432144660574,229.85564413801552
194.8916666930118,273.98189427444856,3.451343945827059,192.6176244441324,30.9753509703747,66.51802483824665,13.635341853823366,160.02039087516215,213.43181543162436
267.2916953471347,384.9042355411744,4.616850524264625,193.48228894514804,17.627677320343928,51.562024027017095,0.5893388189320932,136.21504929357354,291.43173208797117
146.9423282969653,348.57762016241094,2.2745234101944862,96.14382080216066,36.85446729444949,86.40217227474898,17.533547552022636,165.75550549861103,195.52473981798988
44.682331322107494,357.40116914934435,0.19565804703190168,24.131347397616413,18.736867904115314,46.87984667295908,11.483021413771434,75.17380648117243,130.6563370980239
216.84098829466856,260.0666553256116,4.9514410172008265,128.15339843317452,33.810929668673765,71.3069868871468,2.4115071686029155,292.2864792220241,223.53073424061876
230.62766409890025,336.6002417709848,2.3274310473616766,128.98661770017793,14.714646047081306,37.22670579228653,6.996154906185458,174.32120001212562,239.43049060633464
172.7703872951539,307.70983728930867,0.5782969625200576,110.81457268079164,27.851470340387404,88.8286406239861,4.145418712221322,263.02956329868516,191.84200317260473
233.58048218682268,81.41678974347715,2.788062107929099,72.34743511782625,32.15178685352835,91.66633736047885,11.532062881057357,264.1503287131113,160.0839194916711
153.2007229456733,266.4668187142324,2.991995560689889,23.64509076652505,38.53142459022141,55.614281035939364,7.896463495730902,74.89637234054254,172.28560126806212
161.59252052077827,76.30670767766028,2.865233742383621,116.85248513789267,34.588826487968056,40.34743539139346,5.627883882573062,158.25020642906858,128.57411301288
133.9868953239794,350.3933263165014,4.828097862022799,69.69274462121624,38.225272960339865,22.06419219074919,16.368212846768692,202.75717967294497,199.947566759822
17.371546755787605,45.06092374918802,1.6662136203656601,28.93489064511011,39.93243143119625,62.08729748065832,23.66672834103773,233.78427635830428,28.695262000781973
41.28851382805829,395.07773467344464,0.26911432031315724,46.153738447023926,40.683462933670214,69.89466917529151,24.0416315440694,235.62873721871262,140.32019645351681
19.114463849152934,172.23813313233035,4.606785965714265,160.19700441526805,40.836230511021256,64.40565614530277,9.62184357016621,291.2008272979115,98.35793342034047
194.5590192664963,84.83915440654553,1.037068988025787,163.2218589455624,19.222723690901244,67.59667502660875,6.973127643893593,178.34090427249276,142.84416126111824
101.16323451213474,375.5564937912647,3.7723019635855093,155.84765593262904,38.276719519551754,31.52993875548242,15.827899825803014,38.14240309458372,194.52926083947665
157.4855004377638,37.26187476734222,1.0996474476737719,24.40730241155981,10.59252763967375,37.934689931830626,9.415995145531532,293.347859018502,95.97708109950308
273.194277438567,198.6401411134137,4.161979697718737,31.01102153027003,42.76142677157974,80.24780247836155,20.255411543925835,291.46585967858925,216.04909938614313
82.29474645317373,312.686308611311,4.5412744469353905,54.319835038753915,16.517440764353843,27.845140346834373,10.093834935323313,219.9894852835191,161.07285456146786
129.01104768033264,140.36518066404636,0.6162478522637761,196.08008926589957,40.92262606818816,72.45285976915318,14.499168258848837,266.5407512683568,126.4044925755193
229.10983017748413,220.95717456306443,0.821645273273453,62.23083061709434,38.15065336321176,82.21539636842158,24.707372846580032,264.07081361326505,186.2319023164221
76.35146799257052,286.1569461992447,4.633914896451291,187.60588744593258,23.633888375308793,48.27243630166619,3.708509461196916,227.7918286843253,165.211279190669
32.324173850349965,381.7510399805019,3.876451580326704,135.24498209092624,43.718942647310065,21.086801084991762,8.348799622279003,273.263935246179,161.9243951055959
94.02792134499273,59.027002922991386,0.29059467403500566,15.202494858110727,13.292144868671947,70.93218716983395,2.3091149914367373,95.22760823412702,67.23346140709255
56.75417330366128,79.74614741166951,0.992777516538009,102.60744418436354,20.184882747715115,32.1682513141604,23.946599567010026,84.19407724833609,62.73624296305589
279.6123191793462,213.37094017374542,2.119173459903098,168.858345135355,18.862944488565446,29.482087287593515,12.504942819919716,272.74820350281277,228.79815489086374
244.3549100736809,179.02048523701782,4.334571941676443,22.071286728709435,10.287411107806436,50.34485410937212,8.458979114094365,49.087313764589084,198.07179316638008
193.6870893880228,176.10254105979325,0.8401820829180179,125.88288736150466,15.761490577651548,79.92956061280432,23.261704789169197,56.55504215223969,161.81116520485608
262.7235711544381,132.8453711157382,3.6482867073848726,70.89027839922214,37.79131644586715,60.00282938290422,11.24704189735407,122.42334511519834,194.29644990931627
243.0649023007432,233.06022343340334,0.5102002482631921,48.05273050926344,39.11264812412986,53.463951736503304,0.6357434241762505,69.88606835532573,198.67964378779962
64.1053170769504,355.6495677429722,2.389127960166635,110.4102127792295,36.07655354269444,67.11028453223847,14.24630634587992,55.75597807586007,158.88492867094695
268.8421095620935,81.15124940438827,3.6720709046244178,161.23454902335442,29.163849463009438,89.1391359633037,2.683174732648734,151.20105772634446,192.71360408129104
166.4092501555387,101.80880520838791,0.41709579903647864,157.92706520238715,32.130722411871574,54.51659722093591,24.62593703260913,14.02475937005692,126.700264749185
244.15764499757813,274.9129291638426,1.100769715573936,43.09678833699612,30.354452497956203,26.422551569908926,22.791533496574353,159.71357609697222,209.8079219601963
269.866476977813,41.35510862917558,3.979864485962076,76.15467574074175,18.831034682309628,40.765570696127654,18.888002142422987,261.6012528991522,171.07696065305916
102.22100774184052,276.03039583394246,0.9012409184969503,76.15714319939,23.462264815690197,88.8029711659402,16.035934460756692,173.42244831672662,142.83435464137543
41.91505811302626,139.4933373280682,3.370925054123663,166.64613223937846,38.64357163972578,59.834380198214625,1.5711173747742606,86.34481461934789,96.01054527453489
76.10119713716308,155.9844939320057,3.246714766975207,104.29068530880781,13.281351316326493,35.334540955014404,6.012937483303004,43.787058030989535,110.30600161727948
133.86125870161433,174.1087620527021,2.6499293486520705,81.29566193542476,11.35542172296844,42.95825346013701,10.819700750461688,195.53189048311788,138.37853075332828
247.224282117523,152.84327336685166,1.0883816467741143,162.9812853059862,34.08217086002793,54.53256983989273,19.526547591391797,235.1179540989232,187.29985031500783
259.6118691443396,339.65965608622224,2.143006820454197,179.2809258016793,39.34472061196484,93.81738107961624,3.934735680097596,211.0614296780157,259.5600109444559
12.016117854045305,379.50601381211743,3.146663759146466,71.51932343949268,31.604968389312873,52.24670326616241,18.986484117675303,53.623720970778884,138.94781738680442
158.11671774749405,228.2443606201516,4.420448941252093,197.19652429410885,36.681756301951665,34.62166658263564,15.159101924416987,290.3562042784906,186.3217438105805
131.0491909131459,241.11382955727694,4.009490215154436,111.78873195195955,44.206027174320084,68.50103223297643,12.543006935485192,287.98496398871845,166.57646720762713
74.41126503651178,46.783581045105365,3.075988807896649,21.765857955852553,32.08302736976427,55.52177841444386,23.06030792395481,265.0540927123018,64.18517508206503
44.76095652676801,291.01293277718025,1.2195076834377838,79.48750922315344,25.54426917254233,77.87316764869925,16.70765856658525,63.75123304649241,120.38911572272528
107.90839970705211,241.95757172635194,1.1618268797052627,113.40790337230972,44.76110413769645,93.1874698058585,7.161554634613872,37.35386038883449,142.25908518026614
283.44381413463054,39.14991904688813,4.088047588757249,167.03396307854175,32.00097678339245,75.83792790063029,12.007833088746121,220.79899728531805,188.2089504152729
103.72885028601901,95.40175348724725,3.35566829675169,144.7470835356985,16.212024438435783,78.22760322804783,16.63723853247932,283.02720313746295,108.41055332001612
160.44928030557617,96.73849974917384,1.8544965489801128,47.90610638837643,33.979815527130256,81.85694341840455,2.7764590307748516,143.31238295167114,122.75399165512349
213.87549807960158,84.9678217384765,4.860258113830199,90.5013081238296,36.009519398234545,20.807530244083782,4.113689438040945,169.54142087873527,164.95677905526952
115.45258468999525,270.2854627566553,4.459827809612868,28.68204209890252,10.394563029881986,39.397369243603904,23.207663733511723,289.5679488114318,159.33774168324646
291.8168039890786,372.80705383519216,3.3904073229389255,176.68513853786496,25.154890395521555,72.95160196703534,7.03898561474805,284.4550405710166,290.96327149062853
289.10971553321224,309.93062363617656,1.9092255983121993,10.706809533759783,43.12126024257281,56.473473076303684,9.347929108490582,58.81361702476955,246.28126798069798
83.0168657893556,201.40192438128702,1.612907264190879,59.53430630408183,38.56848755540035,81.1977585148374,3.4289958678347032,124.580324108876,115.26117798685955
154.2020667087918,173.53949323410313,4.702980674943357,154.83903974055542,17.165740475205926,29.433256860478757,5.209834665561254,133.38475238968695,167.1197217402869
97.25470984686321,166.85408001750457,2.2729841620270017,14.181902404078219,20.66262545785535,42.93686290647868,3.040134096869996,186.51789209642976,110.8586631598518
92.6037433694656,248.4738439244135,4.020084059167459,146.99850452775206,33.10630638965769,92.56803545887026,19.05233679025417,296.0423690895605,151.83382825261853
20.69721473281451,156.50385039892382,4.704638188365852,134.32354914601922,41.94299675956104,79.27880409474054,14.030207080610849,286.906440825339,91.4492669263934
186.7736568541701,105.9263490517125,2.5108328127246935,94.63568991106148,40.735378446554876,55.57580690608507,7.865573438358862,215.70006714438037,145.60935150965665
155.77691673636983,249.08030449872152,3.300231186830652,36.857687787488416,18.497660137359127,65.26929085544054,6.9972606164447,220.65007657652407,171.40002230741453
24.928837862496913,168.4680571024778,0.5226511377609434,68.80045318229897,33.85207734882792,28.66985769247937,1.3657262904900132,68.49250351848082,72.2249918109284
90.80747462861731,25.36743507465686,3.29764892987895,47.82475427079907,29.74598287036433,93.230711123042,14.316975602691974,35.450827463604625,71.42129279264198
273.3971069303296,28.447823155374326,1.1539092943540654,11.130786625298825,23.15241969546833,54.03301708537378,5.671078298959551,294.8335418300161,150.98130988628537
79.47294829342201,124.17191223867897,3.385573771343819,79.87405955164076,20.536503566364573,34.43946972238503,5.365404325619622,198.34643489633024,100.83024176507394
52.01951290645469,214.72043581260823,0.5951231762385628,181.4551570325472,27.441087118449634,63.50329813399249,20.61219596012998,55.156679094668064,107.42457958943135
151.94130048049328,154.6110129138357,2.526520140899299,101.11980184660268,29.896629472699754,93.65630737798605,2.826445783409506,47.33635197608929,144.5332458468722
295.8386316920742,29.140957907269744,2.6529828024692943,124.11661952640989,41.48189895871254,34.01645232347209,17.678744608987095,139.974614453546,178.8024302614081
80.19602873833512,104.79767022623136,2.4692450172400795,188.86663570698212,36.22010690683854,28.76004105004986,6.569998482154569,108.15904359699574,101.45620439750466
204.91930874770478,56.63933729635413,3.8079483475933213,95.67078537633908,12.105863361152728,44.3373543240463,17.29884481926377,131.6486531216784,144.5985068745064
230.8696884453281,380.4801605173383,3.7971509446853995,120.85849872863112,16.191424004183716,40.662231068541175,2.9977107476204745,250.27152517962963,260.05095482463156
78.91488775779591,138.87694873884007,3.5612514650429814,27.54810637078495,18.320440334811888,69.14233781653621,13.530526394488723,101.5434239733837,98.97549118394562
221.18274109743928,25.611221206288434,3.1949894967995274,35.40391186339137,17.210905321730344,76.78717449119159,11.657310388133174,67.92519344544566,135.4586135033163
116.65710848858343,271.0140357545522,4.531521521356255,120.96074694416154,20.363103151315364,61.307485177603255,11.788869411613042,70.43900997377503,172.0286733895322
193.36869087213805,108.33021739297051,2.9206303418226125,19.078806484139665,24.224400273107186,20.021669436788883,5.889419350027046,37.76696520557083,144.5165591414818
193.72361612065947,235.35977691178155,1.8067755731793929,16.803468387450422,10.591454462259994,21.69835645799597,3.892701055599397,150.24643759141932,177.4054256273863
165.37465838167995,77.28327275160538,0.39002518861894286,29.860123911929524,12.386724384033219,83.85286392860287,20.295079530636084,155.4380222805517,106.74943344448205
36.18403331577841,393.9250293465366,2.7254932511550147,54.30795439082396,33.18150840766503,93.73300693417201,4.660459673210324,261.03007145134603,154.39569522206554
252.23772372087902,388.69849089482653,1.2159366707861297,28.537904602705666,31.025062226393274,37.45798335867383,11.150798581612353,292.20594085264395,249.4317232267662
103.0262188418034,269.2736736423162,1.9961164412883765,58.67693270278093,40.67214137211802,47.944665707537276,1.2887894834858988,288.6346219363313,147.88572909361937
64.09036801595772,288.7369962923831,0.3447354516455171,150.34104284177852,43.425523875094434,41.788974144955716,4.834852668634235,196.13228544037165,134.45709390437236
21.824791050881537,181.8339786908275,3.2402957319240135,88.96788169777942,35.60926925875669,65.60164732394747,3.845895423088847,234.1030792302728,89.79167687746924
181.35895352459013,385.62815125890415,4.444777451371447,136.1874405364548,23.81343658988154,33.528899066198036,17.463718645507928,242.4671945610424,238.71780972136744
206.4936649342619,181.02105574105636,1.6931908359421086,155.25581092648412,36.03766957494401,44.85545388373455,19.360341635795102,97.63801425388696,177.6726161346478
14.810470389078283,110.9978390150629,4.043893841106514,72.33274805387498,30.25437546638494,76.64561150194456,21.692103059111233,149.93525006915146,63.81891029815583
158.5069869067915,63.84387164948352,0.7188937213051952,179.8784622274602,43.007083914637775,86.496381249301,1.472234138269858,298.31959497951397,119.69452294985882
75.683774807402,99.08761411946652,3.6433766085752666,173.68682368611138,41.65692981137002,26.097829704296384,22.082702371335714,60.206399311481,98.73719657676129
197.10010921874047,237.4411314929144,0.4908251445803693,88.51295847177722,39.40788705603467,76.30799020217023,8.577480237713704,210.11978075094038,179.37231957978136
60.56626441144752,113.13485281693364,1.367291950013955,166.82657262409,32.76353630174032,23.22647717092648,22.656617395012177,258.717238037891,83.21138158428019
210.37194404971513,268.614782810067,1.8651821558255428,74.04451449922622,15.98461490468198,31.03811732039014,10.66825124242646,89.15860168640346,200.36711884844274
122.15325042715585,165.23011755631774,0.8682631708780039,147.4407586464736,36.93822115394599,75.30041161938763,0.7855275681845727,119.35847748948191,129.57394668587372
281.651696733653,357.0117040585528,1.0040368878685093,194.5199060986658,40.75914836543606,25.432289186097275,12.827460449566763,161.26880913153602,269.8360425436881
49.881073802338044,232.2216656369194,3.524735735534565,69.19360463500428,36.28196098866974,20.649688365493294,15.127665791469765,85.41869798172199,116.12454257512414
108.90924180457496,256.5895401784849,0.5692622445696764,118.78273934978293,30.496942372907515,42.202448801937535,15.153133503906744,144.8559633592734,143.1254414128783
42.90732115977083,231.49272513721726,4.676146609822294,78.45927952254543,36.05299161537194,30.18258419335406,23.411654935538703,112.73826875835762,117.44580813530885
278.1611493007832,356.5161341925892,3.864977666342802,104.50036648747752,22.815332366014914,50.953714038904224,10.963393104826471,143.7532175777741,273.61766126766486
264.4284124804845,44.09943581309271,1.8479950276349841,51.38375893987123,14.907392718750453,89.89430700305492,12.314614371266984,208.33192480088346,157.3594651420787
84.80307203739513,45.59250869448316,3.1809279974141753,91.3552602476938,21.831209638549183,86.5054166926946,24.913481908521767,43.324909999636276,76.13675825717841
201.39537334991192,286.6612930714044,3.6251387434028164,132.4729206530722,40.11398800216584,81.09668125671644,1.0446828772845491,142.1695170460196,217.8601238032417
246.99443805835259,311.82628277830776,3.0129728761183094,75.48093032829155,41.35948934283806,22.1020894611411,15.834833608251742,143.33725198129528,236.49109455443897
171.00823536384408,184.7639789471478,3.1294607525791025,64.90409381973019,17.020675822512786,92.25740026752598,17.53516789484377,99.25090783533498,159.56399093196617
163.59866772324187,153.87597906062007,4.588247590810656,72.89878443522434,13.062739862611155,79.25091751661569,14.946091457643487,188.63244658029416,155.204025685854
80.13716436113098,125.619125158057,4.4173606950926345,69.35367585977255,13.428815313296015,51.835623046019606,13.109021940531784,72.80343608621348,104.15468640131667
36.99980266371077,109.07005661674813,4.5776444017085804,40.48004357135131,29.100112582455424,63.959591008886434,9.300255252599515,37.813670520786744,76.29709363203796
